cluster_id,cluster_name,state,district,block,village,category,centroid_farmers,centroid_farms,centroid_acres,data_farmers,data_farms,data_acres
atela_siwan_cluster_1776411381209,Atela Siwan Cluster,haryana,Kaithal,Siwan,Nagal,EF-Y4,2,2,14.41,,,
atela_siwan_cluster_1776411381209,Atela Siwan Cluster,haryana,Kaithal,Siwan,Manjhlan,,1,1,35.34,0,0,0
atela_siwan_cluster_1776411381209,Atela Siwan Cluster,haryana,Kaithal,Siwan,Manjhlan,EF-Y4,1,1,35.34,,,
atela_siwan_cluster_1776411381209,Atela Siwan Cluster,haryana,Kaithal,Siwan,Janedpur,,1,1,25.21,0,0,0
atela_siwan_cluster_1776411381209,Atela Siwan Cluster,haryana,Kaithal,Siwan,Janedpur,EF-Y4,1,1,25.21,,,
atela_siwan_cluster_1776411381209,Atela Siwan Cluster,haryana,Kaithal,Siwan,Sair,,4,4,133.97,1,1,58.47
atela_siwan_cluster_1776411381209,Atela Siwan Cluster,haryana,Kaithal,Siwan,Sair,EF-Y4,3,3,94.61,1,1,58.47
atela_siwan_cluster_1776411381209,Atela Siwan Cluster,haryana,Kaithal,Siwan,Sair,NA-D-Y3,1,1,39.36,,,
atela_siwan_cluster_1776411381209,Atela Siwan Cluster,haryana,Kaithal,Siwan,Paharpur,,1,1,22.62,0,0,0
atela_siwan_cluster_1776411381209,Atela Siwan Cluster,haryana,Kaithal,Siwan,Paharpur,EF-Y4,1,1,22.62,,,
atela_siwan_cluster_1776411381209,Atela Siwan Cluster,haryana,Kaithal,Siwan,Harnola,,2,2,45.59,4,4,148.98
atela_siwan_cluster_1776411381209,Atela Siwan Cluster,haryana,Kaithal,Siwan,Harnola,EF-Y3,,,,1,1,18.03
atela_siwan_cluster_1776411381209,Atela Siwan Cluster,haryana,Kaithal,Siwan,Harnola,EF-Y4,1,1,31.76,3,3,130.95
atela_siwan_cluster_1776411381209,Atela Siwan Cluster,haryana,Kaithal,Siwan,Harnola,NA-D-Y3,1,1,13.83,,,
atela_siwan_cluster_1776411381209,Atela Siwan Cluster,haryana,Kaithal,Siwan,Kheri Gulamali,,5,6,188.83,0,0,0
atela_siwan_cluster_1776411381209,Atela Siwan Cluster,haryana,Kaithal,Siwan,Kheri Gulamali,EF-Y4,5,6,188.83,,,
atela_siwan_cluster_1776411381209,Atela Siwan Cluster,haryana,Kaithal,Siwan,Atela,,4,4,124.73,0,0,0
atela_siwan_cluster_1776411381209,Atela Siwan Cluster,haryana,Kaithal,Siwan,Atela,EF-Y4,4,4,124.73,,,
atela_siwan_cluster_1776411381209,Atela Siwan Cluster,haryana,Kaithal,Siwan,Farsh Majra,,3,3,105.77,2,2,79.45
atela_siwan_cluster_1776411381209,Atela Siwan Cluster,haryana,Kaithal,Siwan,Farsh Majra,EF-Y4,3,3,105.77,2,2,79.45
ayalki_fatehabad_cluster_1776750084808,Ayalki Fatehabad Cluster,haryana,,,,,4200,6392,100583.04,4190,6406,101012.5
ayalki_fatehabad_cluster_1776750084808,Ayalki Fatehabad Cluster,haryana,Fatehabad,,,,519,716,7180.13,513,714,7068.08
ayalki_fatehabad_cluster_1776750084808,Ayalki Fatehabad Cluster,haryana,Fatehabad,Fatehabad,,,158,222,1561.99,184,265,2187.45
ayalki_fatehabad_cluster_1776750084808,Ayalki Fatehabad Cluster,haryana,,,,,89,123,632.68,11,14,72.8
ayalki_fatehabad_cluster_1776750084808,Ayalki Fatehabad Cluster,haryana,Fatehabad,Fatehabad,Hizrawan Kalan,,75,98,402.73,2,3,13
ayalki_fatehabad_cluster_1776750084808,Ayalki Fatehabad Cluster,haryana,Fatehabad,Fatehabad,Hizrawan Kalan,EF-Y3,71,86,388.46,2,3,13
ayalki_fatehabad_cluster_1776750084808,Ayalki Fatehabad Cluster,haryana,Fatehabad,Fatehabad,Hizrawan Kalan,NA-D-Y3,10,12,14.27,,,
ayalki_fatehabad_cluster_1776750084808,Ayalki Fatehabad Cluster,haryana,Fatehabad,Fatehabad,Gillan Khera,,11,22,210.63,3,4,31.1
ayalki_fatehabad_cluster_1776750084808,Ayalki Fatehabad Cluster,haryana,Fatehabad,Fatehabad,Gillan Khera,EF-Y3,10,21,207.21,3,4,31.1
ayalki_fatehabad_cluster_1776750084808,Ayalki Fatehabad Cluster,haryana,Fatehabad,Fatehabad,Gillan Khera,EF-Y4,1,1,3.42,,,
ayalki_fatehabad_cluster_1776750084808,Ayalki Fatehabad Cluster,haryana,Fatehabad,Fatehabad,Ayalki,,2,2,16.94,6,7,28.7
ayalki_fatehabad_cluster_1776750084808,Ayalki Fatehabad Cluster,haryana,Fatehabad,Fatehabad,Ayalki,EF-Y3,1,1,3.08,6,7,28.7
ayalki_fatehabad_cluster_1776750084808,Ayalki Fatehabad Cluster,haryana,Fatehabad,Fatehabad,Ayalki,NA-D-Y2,1,1,13.86,,,
ayalki_fatehabad_cluster_1776750084808,Ayalki Fatehabad Cluster,haryana,Fatehabad,Fatehabad,Dariyapur,,1,1,2.38,0,0,0
ayalki_fatehabad_cluster_1776750084808,Ayalki Fatehabad Cluster,haryana,Fatehabad,Fatehabad,Dariyapur,EF-Y3,1,1,2.38,,,
babain_cluster_1776405399963,Babain Cluster,haryana,,,,,4200,6392,100583.04,4190,6406,101012.5
babain_cluster_1776405399963,Babain Cluster,haryana,Kurukshetra,,,,571,729,19242.23,613,807,22625.92
babain_cluster_1776405399963,Babain Cluster,haryana,Kurukshetra,Babain,,,82,92,1275.85,84,93,1245.03
babain_cluster_1776405399963,Babain Cluster,haryana,,,,,16,19,315.98,2,2,26.67
babain_cluster_1776405399963,Babain Cluster,haryana,Kurukshetra,Babain,Jalkheri,,2,3,122.56,0,0,0
babain_cluster_1776405399963,Babain Cluster,haryana,Kurukshetra,Babain,Jalkheri,EF-Y4,2,3,122.56,,,
babain_cluster_1776405399963,Babain Cluster,haryana,Kurukshetra,Babain,Bhagwanpur,,1,1,34.77,0,0,0
babain_cluster_1776405399963,Babain Cluster,haryana,Kurukshetra,Babain,Bhagwanpur,EF-Y4,1,1,34.77,,,
babain_cluster_1776405399963,Babain Cluster,haryana,Kurukshetra,Babain,Bint,,2,2,15.57,1,1,4.3
babain_cluster_1776405399963,Babain Cluster,haryana,Kurukshetra,Babain,Bint,EF-Y4,2,2,15.57,1,1,4.3
babain_cluster_1776405399963,Babain Cluster,haryana,Kurukshetra,Babain,Babain,,1,1,14.88,0,0,0
babain_cluster_1776405399963,Babain Cluster,haryana,Kurukshetra,Babain,Babain,EF-Y4,1,1,14.88,,,
babain_cluster_1776405399963,Babain Cluster,haryana,Kurukshetra,Babain,Hamidpur,,1,1,33.54,0,0,0
babain_cluster_1776405399963,Babain Cluster,haryana,Kurukshetra,Babain,Hamidpur,EF-Y4,1,1,33.54,,,
babain_cluster_1776405399963,Babain Cluster,haryana,Kurukshetra,Babain,Rampura,,2,2,40.44,1,1,22.37
babain_cluster_1776405399963,Babain Cluster,haryana,Kurukshetra,Babain,Rampura,EF-Y4,2,2,40.44,1,1,22.37
babain_cluster_1776405399963,Babain Cluster,haryana,Kurukshetra,Babain,Jalaludin Majra,,1,1,5.99,0,0,0
babain_cluster_1776405399963,Babain Cluster,haryana,Kurukshetra,Babain,Jalaludin Majra,EF-Y4,1,1,5.99,,,
babain_cluster_1776405399963,Babain Cluster,haryana,Kurukshetra,Babain,Rurki,,1,1,3,0,0,0
babain_cluster_1776405399963,Babain Cluster,haryana,Kurukshetra,Babain,Rurki,EF-Y1,1,1,3,,,
babain_cluster_1776405399963,Babain Cluster,haryana,Kurukshetra,Babain,Bhaini,,5,5,31.99,0,0,0
babain_cluster_1776405399963,Babain Cluster,haryana,Kurukshetra,Babain,Bhaini,EF-Y4,5,5,31.99,,,
babain_cluster_1776405399963,Babain Cluster,haryana,Kurukshetra,Babain,Gohan,,2,2,13.24,0,0,0
babain_cluster_1776405399963,Babain Cluster,haryana,Kurukshetra,Babain,Gohan,EF-Y4,2,2,13.24,,,
badhnara_pundri_cluster_1776409936944,Badhnara Pundri Cluster,haryana,,,,,4200,6392,100583.04,4190,6406,101012.5
badhnara_pundri_cluster_1776409936944,Badhnara Pundri Cluster,haryana,Kaithal,,,,379,441,11532.37,372,421,10300.33
badhnara_pundri_cluster_1776409936944,Badhnara Pundri Cluster,haryana,Kaithal,Pundri,,,26,31,945.56,18,24,431.14
badhnara_pundri_cluster_1776409936944,Badhnara Pundri Cluster,haryana,,,,,10,12,246.43,5,6,117.3
badhnara_pundri_cluster_1776409936944,Badhnara Pundri Cluster,haryana,Kaithal,Pundri,Pundri Rural,,1,1,7.32,0,0,0
badhnara_pundri_cluster_1776409936944,Badhnara Pundri Cluster,haryana,Kaithal,Pundri,Pundri Rural,EF-Y4,1,1,7.32,,,
badhnara_pundri_cluster_1776409936944,Badhnara Pundri Cluster,haryana,Kaithal,Pundri,Habri,,2,3,72.52,1,1,24.94
badhnara_pundri_cluster_1776409936944,Badhnara Pundri Cluster,haryana,Kaithal,Pundri,Habri,EF-Y4,1,1,24.94,1,1,24.94
badhnara_pundri_cluster_1776409936944,Badhnara Pundri Cluster,haryana,Kaithal,Pundri,Habri,NA-D-Y2,1,1,21.15,,,
badhnara_pundri_cluster_1776409936944,Badhnara Pundri Cluster,haryana,Kaithal,Pundri,Habri,NA-Y4,1,1,26.43,,,
badhnara_pundri_cluster_1776409936944,Badhnara Pundri Cluster,haryana,Kaithal,Pundri,Badhnara,,7,8,166.59,4,5,92.36
badhnara_pundri_cluster_1776409936944,Badhnara Pundri Cluster,haryana,Kaithal,Pundri,Badhnara,NA-D-Y2,7,8,166.59,4,5,92.36
balu_kalayat_cluster_1776409362081,Balu Kalayat Cluster,haryana,,,,,4200,6392,100583.04,4190,6406,101012.5
balu_kalayat_cluster_1776409362081,Balu Kalayat Cluster,haryana,Kaithal,,,,379,441,11532.37,372,421,10300.33
balu_kalayat_cluster_1776409362081,Balu Kalayat Cluster,haryana,Kaithal,Kalayat,,,114,131,2829.62,123,146,3164.27
balu_kalayat_cluster_1776409362081,Balu Kalayat Cluster,haryana,,,,,37,43,1277.35,12,19,504.36
balu_kalayat_cluster_1776409362081,Balu Kalayat Cluster,haryana,Kaithal,Kalayat,Dumara,,7,9,231.24,2,6,182.35
balu_kalayat_cluster_1776409362081,Balu Kalayat Cluster,haryana,Kaithal,Kalayat,Dumara,EF-Y4,7,9,231.24,2,6,182.35
balu_kalayat_cluster_1776409362081,Balu Kalayat Cluster,haryana,Kaithal,Kalayat,Kailram,,8,9,314.15,0,0,0
